pupyear,sitedate,sitecode,region,lat,longit,brand,adjsex,code,withpup
2004,7/15/2004,SMI,8,34.03,120.44,3244,F,EACS,
2004,7/18/2004,SMI,8,34.03,120.44,3244,F,EACS,
2005,6/7/2005,SMI,8,34.03,120.44,3244,F,LTC,
2005,6/8/2005,SMI,8,34.03,120.44,3244,F,LNC,
2005,6/17/2005,SMI,8,34.03,120.44,3244,F,EACS,Y
2005,6/20/2005,SMI,8,34.03,120.44,3244,F,EAC,
2005,6/30/2005,SMI,8,34.03,120.44,3244,F,EACS,
2005,7/8/2005,SMI,8,34.03,120.44,3244,F,EACS,
2005,7/17/2005,SMI,8,34.03,120.44,3244,F,EACS,
2006,6/3/2006,SMI,8,34.03,120.44,3244,F,EACS,
2006,6/6/2006,SMI,8,34.03,120.44,3244,F,EACS,
2006,6/7/2006,SMI,8,34.03,120.44,3244,F,EACS,
2006,6/8/2006,SMI,8,34.03,120.44,3244,F,EACS,Y
2006,6/9/2006,SMI,8,34.03,120.44,3244,F,EACS,
2006,6/12/2006,SMI,8,34.03,120.44,3244,F,EAC,
2006,6/13/2006,SMI,8,34.03,120.44,3244,F,EACS,
2006,6/13/2006,SMI,8,34.03,120.44,3244,F,EACS,
2006,6/14/2006,SMI,8,34.03,120.44,3244,F,EACS,
2006,6/25/2006,SMI,8,34.03,120.44,3244,F,EACS,
2006,6/23/2006,SMI,8,34.03,120.44,3244,F,EACS,
2006,7/3/2006,SMI,8,34.03,120.44,3244,F,EACS,Y
2006,7/4/2006,SMI,8,34.03,120.44,3244,F,EACS,
2006,7/5/2006,SMI,8,34.03,120.44,3244,F,EACS,
2006,6/29/2006,SMI,8,34.03,120.44,3244,F,EACS,
2006,7/6/2006,SMI,8,34.03,120.44,3244,F,EACS,
2006,7/12/2006,SMI,8,34.03,120.44,3244,F,EACS,
2006,7/13/2006,SMI,8,34.03,120.44,3244,F,EACS,
2006,7/20/2006,SMI,8,34.03,120.44,3244,F,EACS,
2007,5/29/2007,SMI,8,34.03,120.44,3244,F,EACS,P
2007,6/9/2007,SMI,8,34.03,120.44,3244,F,EACS,P
2007,6/14/2007,SMI,8,34.03,120.44,3244,F,EACS,Y
2007,6/15/2007,SMI,8,34.03,120.44,3244,F,EACS,
2007,6/16/2007,SMI,8,34.03,120.44,3244,F,EACS,
2007,6/17/2007,SMI,8,34.03,120.44,3244,F,EACS,
2007,6/18/2007,SMI,8,34.03,120.44,3244,F,EACS,
2007,6/19/2007,SMI,8,34.03,120.44,3244,F,EACS,
2007,6/20/2007,SMI,8,34.03,120.44,3244,F,EACS,
2007,6/22/2007,SMI,8,34.03,120.44,3244,F,EACS,
2007,6/23/2007,SMI,8,34.03,120.44,3244,F,EACS,
2007,6/28/2007,SMI,8,34.03,120.44,3244,F,EACS,
2007,6/29/2007,SMI,8,34.03,120.44,3244,F,EACS,
2007,7/7/2007,SMI,8,34.03,120.44,3244,F,EACS,
2007,7/9/2007,SMI,8,34.03,120.44,3244,F,EACS,
2007,7/1/2007,SMI,8,34.03,120.44,3244,F,EACS,
2007,7/16/2007,SMI,8,34.03,120.44,3244,F,EACS,
2007,6/30/2007,SMI,8,34.03,120.44,3244,F,EACS,
2007,7/6/2007,SMI,8,34.03,120.44,3244,F,EACS,Y
2008,6/5/2008,SMI,8,34.03,120.44,3244,F,EACS,P
2008,6/13/2008,SMI,8,34.03,120.44,3244,F,LNC,
2008,7/13/2008,SMI,8,34.03,120.44,3244,F,LNC,
96,7/19/1996,ANI,9,37.18,122.4,3248,F,,
96,7/20/1996,ANI,9,37.18,122.4,3248,F,,
97,7/11/1997,ANI,9,37.18,122.4,3248,F,,
97,7/24/1997,ANI,9,37.18,122.4,3248,F,,
97,7/28/1997,ANI,9,37.18,122.4,3248,F,,
96,7/14/1996,ANI,9,37.18,122.4,3249,F,,
90,7/5/1990,SMI,8,34.03,120.44,325,F,EAC,N
96,6/29/1996,SMI,8,34.03,120.44,3251,F,EAC,
98,7/13/1998,ANI,9,37.18,122.4,3253,F,,
98,8/2/1998,ANI,9,37.18,122.4,3253,F,,
97,6/4/1997,SMI,8,34.03,120.44,3253,F,WAC,
97,6/18/1997,SMI,8,34.03,120.44,3253,F,WAC,
99,5/22/1999,SMI,8,34.03,120.44,3253,F,WAC,
99,5/25/1999,SMI,8,34.03,120.44,3253,F,EAC,
99,5/26/1999,SMI,8,34.03,120.44,3253,F,EAC,
99,7/8/1999,SMI,8,34.03,120.44,3253,F,MAG,
99,7/17/1999,SMI,8,34.03,120.44,3253,F,ETB,
99,7/30/1999,ANI,9,37.18,122.4,3253,F,,
2000,5/27/2000,SMI,8,34.03,120.44,3253,F,OCV,Y
2000,5/27/2000,SMI,8,34.03,120.44,3253,F,OCV,Y
2000,5/29/2000,SMI,8,34.03,120.44,3253,F,OCV,
2000,5/29/2000,SMI,8,34.03,120.44,3253,F,OCV,Y
2000,5/30/2000,SMI,8,34.03,120.44,3253,F,OCV,Y
2000,6/1/2000,SMI,8,34.03,120.44,3253,F,OCV,Y
2000,6/2/2000,SMI,8,34.03,120.44,3253,F,OCV,
2000,6/7/2000,SMI,8,34.03,120.44,3253,F,WAC,Y
2000,6/13/2000,SMI,8,34.03,120.44,3253,F,WAC,
2000,6/17/2000,SMI,8,34.03,120.44,3253,F,EAC,
2000,6/17/2000,SMI,8,34.03,120.44,3253,F,WAC,
2000,6/14/2000,SMI,8,34.03,120.44,3253,F,WAC,
2000,6/15/2000,SMI,8,34.03,120.44,3253,F,EAC,Y
2000,6/25/2000,SMI,8,34.03,120.44,3253,F,WAC,
2000,7/26/2000,ANI,9,37.18,122.4,3253,F,17,
2000,7/29/2000,ANI,9,37.18,122.4,3253,F,17,
2001,6/2/2001,SMI,8,34.03,120.44,3253,F,WAC,Y
2001,5/24/2001,SMI,8,34.03,120.44,3253,F,WAC,
2001,5/25/2001,SMI,8,34.03,120.44,3253,F,WAC,
2001,5/26/2001,SMI,8,34.03,120.44,3253,F,WAC,
2001,5/23/2001,SMI,8,34.03,120.44,3253,F,WAC,
2001,5/29/2001,SMI,8,34.03,120.44,3253,F,WAC,Y
2001,6/13/2001,SMI,8,34.03,120.44,3253,F,WAC,
2002,6/9/2002,SMI,8,34.03,120.44,3253,F,EAC,
2002,7/22/2002,ANI,9,37.18,122.4,3253,F,17,
2002,8/5/2002,ANI,9,37.18,122.4,3253,F,17,
2001,7/30/2001,ANI,9,37.18,122.4,3253,F,19,
2003,5/20/2003,SMI,8,34.03,120.44,3253,F,EACS,
2003,7/11/2003,SMI,8,34.03,120.44,3253,F,EAC,
2004,6/15/2004,SMI,8,34.03,120.44,3253,F,OCV,
98,6/24/1998,SMI,8,34.03,120.44,3254,F,EAC,
98,6/25/1998,SMI,8,34.03,120.44,3254,F,WAC,
98,6/25/1998,SMI,8,34.03,120.44,3254,F,WAC,
97,7/1/1997,SMI,8,34.03,120.44,3254,F,EJR,
98,7/30/1998,SMI,8,34.03,120.44,3254,F,CWP,
99,6/27/1999,SMI,8,34.03,120.44,3254,F,WJR,
99,7/8/1999,SMI,8,34.03,120.44,3254,F,OCV,
2000,5/20/2000,SMI,8,34.03,120.44,3254,F,EAC,
2000,6/1/2000,SMI,8,34.03,120.44,3254,F,OCV,
2000,6/5/2000,SMI,8,34.03,120.44,3254,F,OCV,
2000,7/2/2000,SMI,8,34.03,120.44,3254,F,EJR,
2001,6/22/2001,SMI,8,34.03,120.44,3255,F,WTB,
2002,6/3/2002,SMI,8,34.03,120.44,3255,F,ETB,
2002,6/12/2002,SMI,8,34.03,120.44,3255,F,CTB,
2002,6/12/2002,SMI,8,34.03,120.44,3255,F,WTB,
2002,7/17/2002,SMI,8,34.03,120.44,3255,F,ETB,
2006,7/27/2006,SMI,8,34.03,120.44,3255,F,PBP,
98,7/27/1998,ANI,9,37.18,122.4,3256,F,,
98,7/27/1998,ANI,9,37.18,122.4,3256,F,,
98,8/10/1998,ANI,9,37.18,122.4,3256,F,,
96,6/17/1996,SMI,8,34.03,120.44,3256,F,EAC,
96,7/12/1996,SMI,8,34.03,120.44,3256,F,EJR,
99,7/22/1999,SMI,8,34.03,120.44,3256,F,WJC,
2002,7/16/2002,ANI,9,37.18,122.4,3256,F,17,
2001,7/10/2001,ANI,9,37.18,122.4,3256,F,4,
2003,6/1/2003,SMI,8,34.03,120.44,3256,F,WAC,
2003,6/23/2003,ANI,9,37.18,122.4,3256,F,3E,
2005,7/12/2005,SMI,8,34.03,120.44,3256,F,SSR,
2007,6/17/2007,SMI,8,34.03,120.44,3256,F,WAC,
2007,6/24/2007,SMI,8,34.03,120.44,3256,F,WAC,
2007,6/25/2007,SMI,8,34.03,120.44,3256,F,EAC,
97,6/24/1997,SMI,8,34.03,120.44,3258,F,LNC,
98,7/6/1998,ANI,9,37.18,122.4,3259,F,,
98,7/12/1998,FAR,10,37.72,123.02,3259,F,NL,
98,7/16/1998,FAR,10,37.72,123.02,3259,F,NL,
98,7/18/1998,FAR,10,37.72,123.02,3259,F,NL,
97,5/20/1997,SMI,8,34.03,120.44,3259,F,WCV,
97,6/14/1997,SMI,8,34.03,120.44,3259,F,EAC,
97,6/19/1997,SMI,8,34.03,120.44,3259,F,SCV,
99,5/21/1999,SMI,8,34.03,120.44,3259,F,WAC,
99,5/22/1999,SMI,8,34.03,120.44,3259,F,WAC,
99,7/12/1999,ANI,9,37.18,122.4,3259,F,,
99,7/20/1999,ANI,9,37.18,122.4,3259,F,,
99,7/13/1999,ANI,9,37.18,122.4,3259,F,,
99,7/16/1999,ANI,9,37.18,122.4,3259,F,,
2000,6/5/2000,SMI,8,34.03,120.44,3259,F,WCV,
2000,6/8/2000,SMI,8,34.03,120.44,3259,F,WCV,
2000,6/25/2000,SMI,8,34.03,120.44,3259,F,WCV,
2000,7/11/2000,SMI,8,34.03,120.44,3259,F,WCV,
2001,6/4/2001,SMI,8,34.03,120.44,3259,F,EJR,
2001,6/16/2001,SMI,8,34.03,120.44,3259,F,WAC,
2002,7/4/2002,SMI,8,34.03,120.44,3259,F,WCV,
2002,7/16/2002,SMI,8,34.03,120.44,3259,F,WCV,Y
2003,6/3/2003,ANI,9,37.18,122.4,3259,F,17,
2003,6/5/2003,ANI,9,37.18,122.4,3259,F,2,
2003,7/1/2003,ANI,9,37.18,122.4,3259,F,17,
2003,7/15/2003,ANI,9,37.18,122.4,3259,F,19,
2003,7/21/2003,ANI,9,37.18,122.4,3259,F,17,
2003,7/22/2003,ANI,9,37.18,122.4,3259,F,1,
2005,6/5/2005,SMI,8,34.03,120.44,3259,F,WCV,
2005,6/7/2005,SMI,8,34.03,120.44,3259,F,WCV,Y
2005,6/28/2005,SMI,8,34.03,120.44,3259,F,PBS,
2005,7/7/2005,SMI,8,34.03,120.44,3259,F,PBS,
2006,7/4/2006,SMI,8,34.03,120.44,3259,F,WCV,
2006,7/6/2006,SMI,8,34.03,120.44,3259,F,WCV,
2006,7/12/2006,SMI,8,34.03,120.44,3259,F,WCV,
2007,7/2/2007,SMI,8,34.03,120.44,3259,F,SCV,
98,7/17/1998,SMI,8,34.03,120.44,326,F,WAC,
97,5/27/1997,SMI,8,34.03,120.44,326,F,WAC,
97,5/30/1997,SMI,8,34.03,120.44,326,F,WAC,
98,6/8/1998,SMI,8,34.03,120.44,326,F,WAC,
97,5/16/1998,SMI,8,34.03,120.44,3260,F,ACV,
97,5/16/1998,SMI,8,34.03,120.44,3260,F,ACV,
97,5/30/1997,SMI,8,34.03,120.44,3260,F,EAC,
97,6/8/1997,SMI,8,34.03,120.44,3260,F,CWP,
97,7/6/1997,SMI,8,34.03,120.44,3260,F,CWP,
96,8/3/1996,ANI,9,37.18,122.4,3264,F,,
96,8/8/1996,ANI,9,37.18,122.4,3264,F,,
98,6/2/1998,FAR,10,37.72,123.02,3264,F,NL,
97,7/25/1997,FAR,10,37.72,123.02,3264,F,,
98,7/28/1998,FAR,10,37.72,123.02,3264,F,SLC,
99,6/13/1999,SMI,8,34.03,120.44,3264,F,OCV,P
2000,5/30/2000,SMI,8,34.03,120.44,3264,F,LNC,
2000,5/31/2000,SMI,8,34.03,120.44,3264,F,LTC,
2000,6/1/2000,SMI,8,34.03,120.44,3264,F,OCV,Y
2000,6/2/2000,SMI,8,34.03,120.44,3264,F,OCV,Y
2000,6/3/2000,SMI,8,34.03,120.44,3264,F,OCV,Y
2000,6/8/2000,SMI,8,34.03,120.44,3264,F,OCV,Y
2000,6/7/2000,SMI,8,34.03,120.44,3264,F,OCV,
2000,7/14/2000,SMI,8,34.03,120.44,3264,F,OCV,Y
2000,6/22/2000,SMI,8,34.03,120.44,3264,F,OCV,
2000,7/20/2000,SMI,8,34.03,120.44,3264,F,OCV,
2000,7/12/2000,SMI,8,34.03,120.44,3264,F,OCV,Y
2001,6/1/2001,SMI,8,34.03,120.44,3264,F,EAC,
2001,7/8/2001,SMI,8,34.03,120.44,3264,F,OCV,
2002,6/4/2002,SMI,8,34.03,120.44,3264,F,OCV,
2002,6/6/2002,SMI,8,34.03,120.44,3264,F,LNC,
2002,7/1/2002,SMI,8,34.03,120.44,3264,F,OCV,
2002,7/8/2002,SMI,8,34.03,120.44,3264,F,OCV,
2002,7/17/2002,SMI,8,34.03,120.44,3264,F,OCV,
2003,6/8/2003,SMI,8,34.03,120.44,3264,F,OCV,P
2003,6/9/2003,SMI,8,34.03,120.44,3264,F,OCV,Y
2003,6/12/2003,SMI,8,34.03,120.44,3264,F,OCV,Y
2003,6/13/2003,SMI,8,34.03,120.44,3264,F,OCV,
2004,5/23/2004,SMI,8,34.03,120.44,3264,F,WAC,
2004,6/3/2004,SMI,8,34.03,120.44,3264,F,OCV,Y
2004,6/9/2004,SMI,8,34.03,120.44,3264,F,OCV,
2004,6/25/2004,SMI,8,34.03,120.44,3264,F,OCV,
2005,6/4/2005,SMI,8,34.03,120.44,3264,F,OCV,
2005,6/5/2005,SMI,8,34.03,120.44,3264,F,LNC,
2005,6/6/2005,SMI,8,34.03,120.44,3264,F,OCV,
2005,6/7/2005,SMI,8,34.03,120.44,3264,F,OCV,
2005,6/8/2005,SMI,8,34.03,120.44,3264,F,OCV,Y
2005,6/17/2005,SMI,8,34.03,120.44,3264,F,OCV,Y
2005,6/23/2005,SMI,8,34.03,120.44,3264,F,OCV,
2005,8/14/2005,SMI,8,34.03,120.44,3264,F,OCV,
2006,6/3/2006,SMI,8,34.03,120.44,3264,F,OCV,P
2006,6/8/2006,SMI,8,34.03,120.44,3264,F,OCV,Y
2006,6/9/2006,SMI,8,34.03,120.44,3264,F,OCV,Y
2006,6/10/2006,SMI,8,34.03,120.44,3264,F,OCV,
2006,6/11/2006,SMI,8,34.03,120.44,3264,F,OCV,
2006,6/12/2006,SMI,8,34.03,120.44,3264,F,OCV,
2006,6/13/2006,SMI,8,34.03,120.44,3264,F,OCV,
2006,6/14/2006,SMI,8,34.03,120.44,3264,F,OCV,Y
2006,6/15/2006,SMI,8,34.03,120.44,3264,F,OCV,
2006,6/16/2006,SMI,8,34.03,120.44,3264,F,OCV,
2006,6/19/2006,SMI,8,34.03,120.44,3264,F,OCV,
2006,6/20/2006,SMI,8,34.03,120.44,3264,F,OCV,
2006,7/24/2006,SMI,8,34.03,120.44,3264,F,OCV,
2007,6/13/2007,SMI,8,34.03,120.44,3264,F,OCV,
2007,6/17/2007,SMI,8,34.03,120.44,3264,F,OCV,Y
2007,6/29/2007,SMI,8,34.03,120.44,3264,F,OCV,
2007,7/3/2007,SMI,8,34.03,120.44,3264,F,OCV,
2007,7/9/2007,SMI,8,34.03,120.44,3264,F,OCV,Y
2007,7/11/2007,SMI,8,34.03,120.44,3264,F,OCV,
2008,6/12/2008,SMI,8,34.03,120.44,3264,F,OCV,
2008,6/21/2008,SMI,8,34.03,120.44,3264,F,OCV,
2008,7/6/2008,SMI,8,34.03,120.44,3264,F,OCV,Y
2008,7/21/2008,SMI,8,34.03,120.44,3264,F,OCV,
97,6/18/1997,SMI,8,34.03,120.44,3265,F,EJR,
97,7/9/1997,SMI,8,34.03,120.44,3265,F,ETB,
98,7/18/1998,SMI,8,34.03,120.44,3265,F,MAG,
99,5/31/1999,SMI,8,34.03,120.44,3265,F,CWP,
99,7/21/1999,SMI,8,34.03,120.44,3265,F,CTB,
2000,6/16/2000,SMI,8,34.03,120.44,3265,F,EJR,Y
2000,6/18/2000,SMI,8,34.03,120.44,3265,F,EJR,Y
2000,6/14/2000,SMI,8,34.03,120.44,3265,F,EJR,
2000,6/15/2000,SMI,8,34.03,120.44,3265,F,EJR,Y
2000,6/23/2000,SMI,8,34.03,120.44,3265,F,EJR,
2000,7/8/2000,SMI,8,34.03,120.44,3265,F,EJR,Y
2000,7/12/2000,SMI,8,34.03,120.44,3265,F,EJR,Y
2001,6/8/2001,SMI,8,34.03,120.44,3265,F,WTB,
2001,6/6/2001,SMI,8,34.03,120.44,3265,F,WTB,Y
2001,6/3/2001,SMI,8,34.03,120.44,3265,F,EJR,
2001,6/10/2001,SMI,8,34.03,120.44,3265,F,WTB,
2002,5/22/2002,SMI,8,34.03,120.44,3265,F,EJR,
2002,6/13/2002,SMI,8,34.03,120.44,3265,F,EJR,
2002,6/14/2002,SMI,8,34.03,120.44,3265,F,EJR,Y
2002,6/16/2002,SMI,8,34.03,120.44,3265,F,EJR,Y
2002,6/26/2002,SMI,8,34.03,120.44,3265,F,EJR,
2003,6/6/2003,SMI,8,34.03,120.44,3265,F,GFB,
2004,6/6/2004,SMI,8,34.03,120.44,3265,F,WJR,
2004,6/23/2004,SMI,8,34.03,120.44,3265,F,WJR,Y
2004,7/17/2004,SMI,8,34.03,120.44,3265,F,WJR,
2006,6/10/2006,SMI,8,34.03,120.44,3265,F,ECK,
2006,6/17/2006,SMI,8,34.03,120.44,3265,F,MAG,
2006,7/24/2006,SMI,8,34.03,120.44,3265,F,OCV,
2007,5/25/2007,SMI,8,34.03,120.44,3265,F,MAG,
2008,6/25/2008,SMI,8,34.03,120.44,3265,F,MLB,Y
98,6/25/1998,ANI,9,37.18,122.4,3266,F,,
97,6/9/1997,SMI,8,34.03,120.44,3266,F,EAC,
96,7/1/1996,SMI,8,34.03,120.44,3268,F,EAC,
97,6/30/1997,SMI,8,34.03,120.44,3268,F,WAC,
99,6/27/1999,SMI,8,34.03,120.44,3268,F,ETB,
2005,6/19/2005,SMI,8,34.03,120.44,3268,F,NWP,
2005,7/8/2005,SMI,8,34.03,120.44,3268,F,NWP,
2008,6/29/2008,SMI,8,34.03,120.44,3268,F,WCV,Y
94,5/29/1994,SMI,8,34.03,120.44,327,F,WAC,N
90,7/11/1990,SMI,8,34.03,120.44,327,F,EAC,N
90,7/11/1990,SMI,8,34.03,120.44,327,F,WJR,N
91,7/21/1991,SMI,8,34.03,120.44,327,F,EAC,N
94,6/11/1994,SMI,8,34.03,120.44,327,F,WAC,Y
98,7/6/1998,SMI,8,34.03,120.44,327,F,ETB,
2003,7/13/2003,SMI,8,34.03,120.44,327,F,WAC,
98,6/29/1998,ANI,9,37.18,122.4,3271,F,,
98,7/11/1998,ANI,9,37.18,122.4,3271,F,,
98,7/14/1998,ANI,9,37.18,122.4,3271,F,,
98,6/22/1998,ANI,9,37.18,122.4,3271,F,,
98,6/22/1998,ANI,9,37.18,122.4,3271,F,,
98,8/3/1998,ANI,9,37.18,122.4,3271,F,,
98,6/19/1998,ANI,9,37.18,122.4,3271,F,,
98,7/19/1998,ANI,9,37.18,122.4,3271,F,,
98,7/26/1998,ANI,9,37.18,122.4,3271,F,,
97,6/22/1997,SMI,8,34.03,120.44,3271,F,EAC,
99,5/22/1999,SMI,8,34.03,120.44,3271,F,SCV,
99,6/27/1999,SMI,8,34.03,120.44,3271,F,WJR,
99,6/27/1999,SMI,8,34.03,120.44,3271,F,EJR,
99,7/12/1999,ANI,9,37.18,122.4,3271,F,,
99,7/2/1999,ANI,9,37.18,122.4,3271,F,,
99,7/7/1999,ANI,9,37.18,122.4,3271,F,,
2001,7/7/2001,SMI,8,34.03,120.44,3271,F,SCV,
2002,6/15/2002,SMI,8,34.03,120.44,3272,F,EJR,
97,7/9/1997,SMI,8,34.03,120.44,3273,F,WTB,
97,7/15/1997,SMI,8,34.03,120.44,3273,F,ETB,
98,7/24/1998,SMI,8,34.03,120.44,3273,F,ETB,
2000,5/30/2000,SMI,8,34.03,120.44,3273,F,WTB,
2001,5/27/2001,SMI,8,34.03,120.44,3273,F,WTB,
2001,6/2/2001,SMI,8,34.03,120.44,3273,F,EJR,Y
2001,5/29/2001,SMI,8,34.03,120.44,3273,F,EJR,
2001,5/30/2001,SMI,8,34.03,120.44,3273,F,EJR,
2001,5/31/2001,SMI,8,34.03,120.44,3273,F,EJR,Y
2001,6/1/2001,SMI,8,34.03,120.44,3273,F,EJR,Y
2001,6/10/2001,SMI,8,34.03,120.44,3273,F,EJR,Y
2001,6/18/2001,SMI,8,34.03,120.44,3273,F,EJR,
2001,6/25/2001,SMI,8,34.03,120.44,3273,F,EJR,Y
2002,6/1/2002,SMI,8,34.03,120.44,3273,F,EJR,
2002,6/3/2002,SMI,8,34.03,120.44,3273,F,WTB,
2002,6/4/2002,SMI,8,34.03,120.44,3273,F,EJR,
2002,7/6/2002,SMI,8,34.03,120.44,3273,F,EJR,
2003,5/28/2003,SMI,8,34.03,120.44,3273,F,GFB,
2003,5/28/2003,SMI,8,34.03,120.44,3273,F,GFB,
2003,6/7/2003,SMI,8,34.03,120.44,3273,F,GFB,
2003,7/26/2003,SMI,8,34.03,120.44,3273,F,ETB,
98,6/22/1998,SMI,8,34.03,120.44,3274,F,WAC,
97,7/9/1997,SMI,8,34.03,120.44,3274,F,WTB,
99,7/17/1999,SMI,8,34.03,120.44,3274,F,EJR,
99,7/17/1999,SMI,8,34.03,120.44,3274,F,CTB,
99,7/21/1999,SMI,8,34.03,120.44,3274,F,EJR,
2000,6/14/2000,SMI,8,34.03,120.44,3274,F,WCV,
2000,6/28/2000,SMI,8,34.03,120.44,3274,F,WCV,
2000,7/11/2000,SMI,8,34.03,120.44,3274,F,WCV,
2001,6/8/2001,SMI,8,34.03,120.44,3274,F,EACS,
2002,6/4/2002,SMI,8,34.03,120.44,3274,F,NWP,
2002,6/8/2002,SMI,8,34.03,120.44,3274,F,WCV,
2001,7/24/2001,ANI,9,37.18,122.4,3274,F,17,
2003,6/10/2003,SMI,8,34.03,120.44,3274,F,SCV,Y
2003,6/10/2003,SMI,8,34.03,120.44,3274,F,SCV,Y
2004,5/23/2004,SMI,8,34.03,120.44,3274,F,WAC,
2004,6/9/2004,SMI,8,34.03,120.44,3274,F,OCV,Y
2004,6/15/2004,SMI,8,34.03,120.44,3274,F,OCV,
2005,6/4/2005,SMI,8,34.03,120.44,3274,F,OCV,
2005,6/24/2005,SMI,8,34.03,120.44,3274,F,WAC,
99,5/23/1999,SMI,8,34.03,120.44,3276,F,LNC,
99,5/25/1999,SMI,8,34.03,120.44,3276,F,EAC,
2000,5/24/2000,SMI,8,34.03,120.44,3276,F,EACS,P
2000,5/25/2000,SMI,8,34.03,120.44,3276,F,EACS,
2000,6/2/2000,SMI,8,34.03,120.44,3276,F,OCV,
2000,6/1/2000,SMI,8,34.03,120.44,3276,F,WTB,
2000,6/20/2000,SMI,8,34.03,120.44,3276,F,OCV,
2001,6/2/2001,SMI,8,34.03,120.44,3276,F,CTB,
2001,5/22/2001,SMI,8,34.03,120.44,3276,F,EJR,
2001,6/10/2001,SMI,8,34.03,120.44,3276,F,WJR,
2001,6/14/2001,SMI,8,34.03,120.44,3276,F,WJR,
2001,6/15/2001,SMI,8,34.03,120.44,3276,F,WJR,Y
2001,6/16/2001,SMI,8,34.03,120.44,3276,F,WJR,
2001,6/18/2001,SMI,8,34.03,120.44,3276,F,WJR,
2001,6/25/2001,SMI,8,34.03,120.44,3276,F,WJR,Y
2001,7/1/2001,SMI,8,34.03,120.44,3276,F,WJR,Y
2001,7/5/2001,SMI,8,34.03,120.44,3276,F,WJR,Y
2002,5/26/2002,SMI,8,34.03,120.44,3276,F,WJR,
2002,6/4/2002,SMI,8,34.03,120.44,3276,F,WJR,
2002,6/5/2002,SMI,8,34.03,120.44,3276,F,WJR,
2002,6/10/2002,SMI,8,34.03,120.44,3276,F,WJR,P
2002,6/21/2002,SMI,8,34.03,120.44,3276,F,WJR,Y
2002,6/22/2002,SMI,8,34.03,120.44,3276,F,WJR,
2002,6/26/2002,SMI,8,34.03,120.44,3276,F,WJR,
2002,7/17/2002,SMI,8,34.03,120.44,3276,F,WJR,Y
2003,6/9/2003,SMI,8,34.03,120.44,3276,F,WJR,P
2003,6/21/2003,SMI,8,34.03,120.44,3276,F,WJR,Y
2003,6/22/2003,SMI,8,34.03,120.44,3276,F,WJR,Y
2003,6/24/2003,SMI,8,34.03,120.44,3276,F,WJR,
2003,6/29/2003,SMI,8,34.03,120.44,3276,F,WJR,
2003,7/10/2003,SMI,8,34.03,120.44,3276,F,WJR,
2004,6/16/2004,SMI,8,34.03,120.44,3276,F,WJR,
2004,6/25/2004,SMI,8,34.03,120.44,3276,F,WJR,
2005,6/7/2005,SMI,8,34.03,120.44,3276,F,WJR,J
2005,6/18/2005,SMI,8,34.03,120.44,3276,F,WJR,
2005,7/6/2005,SMI,8,34.03,120.44,3276,F,WJR,Y
2005,7/12/2005,SMI,8,34.03,120.44,3276,F,WJR,
2006,6/11/2006,SMI,8,34.03,120.44,3276,F,WJR,P
2006,6/15/2006,SMI,8,34.03,120.44,3276,F,WJR,
2006,6/16/2006,SMI,8,34.03,120.44,3276,F,WJR,Y
2006,6/23/2006,SMI,8,34.03,120.44,3276,F,WJR,
2006,6/27/2006,SMI,8,34.03,120.44,3276,F,WJR,
2006,6/22/2006,SMI,8,34.03,120.44,3276,F,WJR,
2006,7/2/2006,SMI,8,34.03,120.44,3276,F,WJR,
2006,7/17/2006,SMI,8,34.03,120.44,3276,F,WJR,
2007,6/19/2007,SMI,8,34.03,120.44,3276,F,WJR,
2007,6/21/2007,SMI,8,34.03,120.44,3276,F,WJR,
2007,6/25/2007,SMI,8,34.03,120.44,3276,F,WJR,
2007,6/27/2007,SMI,8,34.03,120.44,3276,F,WJR,
2007,7/4/2007,SMI,8,34.03,120.44,3276,F,WJR,
2007,7/5/2007,SMI,8,34.03,120.44,3276,F,WJR,
2007,7/12/2007,SMI,8,34.03,120.44,3276,F,WJR,
96,7/4/1996,SMI,8,34.03,120.44,3277,F,EJR,
97,5/15/1998,SMI,8,34.03,120.44,3277,F,CWP,
97,5/28/1997,SMI,8,34.03,120.44,3277,F,CWP,
97,6/8/1997,SMI,8,34.03,120.44,3277,F,CWP,
99,5/31/1999,SMI,8,34.03,120.44,3277,F,CWP,
99,6/3/1999,SMI,8,34.03,120.44,3277,F,EJR,
2000,7/13/2000,SMI,8,34.03,120.44,3277,F,EJR,
2001,6/11/2001,SMI,8,34.03,120.44,3277,F,WTB,Y
2001,6/13/2001,SMI,8,34.03,120.44,3277,F,WTB,
2001,6/19/2001,SMI,8,34.03,120.44,3277,F,WTB,Y
2001,6/25/2001,SMI,8,34.03,120.44,3277,F,WTB,
2001,6/26/2001,SMI,8,34.03,120.44,3277,F,WTB,
2002,6/9/2002,SMI,8,34.03,120.44,3277,F,WTB,Y
2002,6/10/2002,SMI,8,34.03,120.44,3277,F,WTB,P
2002,6/13/2002,SMI,8,34.03,120.44,3277,F,WTB,Y
2002,7/8/2002,SMI,8,34.03,120.44,3277,F,WTB,
2002,7/14/2002,SMI,8,34.03,120.44,3277,F,WTB,
2002,7/22/2002,SMI,8,34.03,120.44,3277,F,WTB,
2003,6/6/2003,SMI,8,34.03,120.44,3277,F,EJR,
2003,6/19/2003,SMI,8,34.03,120.44,3277,F,EJR,
2003,6/21/2003,SMI,8,34.03,120.44,3277,F,EJR,Y
